Name_phone,Id_comment,Name_comment,Buy_place_comment,Content_comment,Used_comment
iPhone 13 128GB,r-49866443,Trần Văn Thành,Đã mua tại TGDD,Máy mua được 1 tuần. 1 đêm ko dùng tụt 5% có ổn ko ạ. Máy dùng 5 tiếng thì ht pin,Đã dùng khoảng 6 ngày
iPhone 13 128GB,r-49782511,Lê Thị Hồng Đào,Đã mua tại TGDD,Điện thoại e mỗi khi điện bên kia nghe là bị mất tiếg có tiếng không trong khi đó mạng rất bth mà máy cũ xài mấy năm điện thì ko bị tình trạng như vậy,Đã dùng khoảng 2 tuần
iPhone 13 128GB,r-49757639,Nguyễn VĂn Sơn,Đã mua tại DMX,Thi thoảng đơ cảm ứng màn hình hài chán thật Không biết sẽ bảo hành cho mình như nào ạ,Đã dùng khoảng 3 tuần
iPhone 13 128GB,r-49609555,Văn Hoà,Đã mua tại TGDD,Mở mới mua hm 19/11 về dùng on Facebook vs TikTok 1h hết 9% pin như vậy ổn Ko vậy ad ơi,Đã dùng khoảng 5 ngày
iPhone 13 128GB,r-53261053,L I,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
iPhone 13 128GB,r-52906413,Trang,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
iPhone 13 128GB,r-52381359,LUYỆN,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
iPhone 13 128GB,r-51686646,HỒNG,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
iPhone 13 128GB,r-51685602,LƯU,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
iPhone 13 128GB,r-50762212,Trần Minh Trí,Đã mua tại DMX,,Đã dùng khoảng 4 tuần
iPhone 13 128GB,r-50727466,Anh Huy,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 13 128GB,r-53067545,Nguyễn Văn Dân,Đã mua tại TGDD,Rõ lần đầu chuyển sang iPhone mà gặp trường hợp bịp 13/11 mà có sài bảo ve cam hay j mà viền cam như đã bị lắp cần lời giải thích,Đã dùng khoảng 1 ngày
iPhone 13 128GB,r-52461100,Nguyễn Chí Linh,Đã mua tại TGDD,Sử dụng mới 5 tháng chưa hết bảo hành bị tróc sơn khung viền lấy tay lau phát trôi luôn lớp nước sơn yêu cầu sửa chữa không sửa mà kêu gửi hãng thay luôn khung...... bỏ tiền ra vì tin tưởng chất lượng sản phẩm ....làm tôi tin tưởng bấy lâu nay,Đã dùng khoảng 5 tháng
iPhone 13 128GB,r-51819994,Linh,Đã mua tại TGDD,"Mới mua máy 2-3 ngày nghe gọi rè tiếng kinh khủng rất khó chịu, mới mua unbox dc 2-3 ngày đi bảo hành :)) mình chẳng trách gì mấy ng nhân viên ko tốt đâu chẳng qua đi làm thuê như nhau cả thôi, trách là mình quá dễ dãi chốt nhanh trả tiền ngay ko đắn đo, tư vấn thì bảo rằng 1 đổi 1 trong 1 tháng nếu phát hiện lỗi nsx hư gì đổi nấy, đem ra 1 lần check nhân viên nói chung chung có thể do mạng hay bên ng gọi bên kia rồi mình cũng ậm ừ mang về, ngày hôm sau thì mình tới cửa hàng 1 lần nữa thì đem đi bảo hành :))) vậy là phải tháo máy ra sửa chữa sao, mình tưởng đổi máy khác luôn chứ.. đấy là do mình nghe ko kỹ hay là nhân viên tư vấn dc bề nổi thôi, thôi lần đầu đi mua tgdd có trải nghiệm như z cũng hơi thất vọng",Đã dùng khoảng 1 tuần
iPhone 13 128GB,r-50565403,Đào Thị Thanh Vân,Đã mua tại DMX,Mới mua chưa đầy 2 tháng mà đã vô app giật. Đem bảo hành 1 lần vẫn bị. Giờ nhắn phải đem xuống tận hãng. Mua mắc tiền mà xài ko bền so với giá.,Đã dùng khoảng 2 tháng
iPhone 13 128GB,r-50310836,Trần Nguyễn Ngọc Đan,Đã mua tại TGDD,"Mua từ đợt đặt hàng đầu tiên, bị lỗi sập nguồn và k nhận tai nghe xong tgdd đổi cho cái khác và cái thứ 2 bị bụi trong camera lấy cái nữa phải chờ nên thôi chấp nhận mất 10% để dc hoàn tiền. Nói chung dịch vụ tgdd đổi trả nhanh gọn khá tốt nhưng k hiểu s cài điều khoản mất 10% vào nữa bóc 2 lần lỗi r thì ai còn muốn sử dụng sp đó nữa, cskh tốt, chính sách hút máu, gia công ip càng ngày càng tệ",Đã dùng khoảng 2 tháng
iPhone 13 128GB,r-53295007,HƯƠNG,Đã mua tại DMX,Mua ko ưng trả lại mất 4 củ vcl,Đã dùng khoảng 1 tuần
iPhone 13 128GB,r-52404120,THÀNH,Đã mua tại TGDD,"Mình mua máy phải chờ 3 tiếng đồng hồ để cài đặt sang dữ liệu 1. Bạn nhân viên bán hàng giọng miền nam tên yến nhi gì đó quá chậm chạp kém linh hoạt, thái độ phục vụ kh mức rất kém. Bạn ấy ko biết cài và mất hơn 1 tiếng loay hoay mới gọi ng trợ giúp, quá kém, ko cảm nhận dc sự sốt ruột từ kh, vẫn vừa cắm vào máy vừa cài vừa ngồi nói ch với 1 bạn nam nhân viên khác, ko hề cảm nhận dc sự sốt ruột từ kh 2. Bạn ấy nói kỹ thuật hôm đó nghỉ nên bạn tự làm 3. Đến khi chờ quá lâu bạn kỹ thuật đang hỗ trợ từ xa nói c mang máy tới cửa e nguyễn trãi để e hỗ trợ c tiếp, hix, chờ hơn 2 tiếng ko xong, cuối cùng bảo kh tự đi đến đó giữa trưa chiều nắng để dc hỗ trợ tiếp 3. Cuối cùng khi mình về anh quản lý đã xin lỗi và cài giúp mình ok . Chốt lại: Mình đã có 1 trải nghiệm dịch vụ chưa bao giờ tệ hại và ôm cục tức vào ng như ở thế giới di động vạn phúc hà đông Thiết nghĩ nhân viên yến nhi gì đó cần dc đào tạo thái độ nghiệp vụ để bán hàng tốt hơn Mang cục tức nguyên 1 tuần, chờ mãi ko thấy nhân viên nào gọi cskh để mình có cơ hội giải toả stress bực tức hôm đó",Đã dùng khoảng 1 tuần
iPhone 13 128GB,r-52235954,Trung,Đã mua tại TGDD,"Sản phẩm kém, lỗi kéo dài.",Đã dùng khoảng 3 tuần
iPhone 13 128GB,r-51306648,Đáng,Đã mua tại TGDD,"Mua hang được 5 tháng mà hư cổng sạc, bảo hành cả tháng. Quá chán với cách bảo hành của apple.",Đã dùng khoảng 4 tháng
iPhone 13 128GB,r-50725952,Linh,Đã mua tại DMX,,Đã dùng khoảng 7 ngày
iPhone 13 mini 128GB,r-53640070,Nguyễn Hà Quốc Anh,Đã mua tại TGDD,Máy giống trong hình!,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53628705,NGUYỄN NGỌC TỚI,Đã mua tại TGDD,Quá tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53624320,Hoàng Tuấn Long,Đã mua tại TGDD,"Máy ngon chạy mượt, pin sẽ không nhiều như các dòng to hơn nhưng vẫn đủ dùng",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53607036,Nghĩa,Đã mua tại TGDD,O,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53572934,Lẹ,Đã mua tại DMX,Quá tốt cho người không chơi game,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53571372,Quyền,Đã mua tại TGDD,Rất ok,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53545320,Nguyen Cuong,Đã mua tại TGDD,dùng tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53513517,Thuận,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53511172,Võ Cường,Đã mua tại TGDD,Sản phẩm Oke . Gần như mới vì là trưng bày nên tuổi thọ pin cũng xẽ tụt nhanh hơn hàng mới . Bù lại cầm con này nhỏ gọn rất vừa tay . dùng vài năm thay pin cũng Oke,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53444850,Trần Quốc Dương,Đã mua tại TGDD,Sp tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53438783,Đức Chính,Đã mua tại TGDD,"(13 mini green) Máy dùng siêu mượt ,nhỏ gọn, màn quá đẹp ..quay phim tại 4k 60fps quá đã.",Đã dùng khoảng 3 tuần
iPhone 13 mini 128GB,r-53387684,BEN,Đã mua tại TGDD,So tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53353086,ANH,Đã mua tại TGDD,"Máy đẹp, mượt, ổn định, pin tốt",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53259306,ANH,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53235941,THU,Đã mua tại TGDD,Xuất sắc,Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-53233275,THỊNH,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53075336,THU,Đã mua tại TGDD,Rất hài lòng với sản phẩm! Nhỏ gọn và mạnh mẽ!,Đã dùng khoảng 2 tuần
iPhone 13 mini 128GB,r-52917092,DUY,Đã mua tại TGDD,"Iphone không dành cho số đông là đây. Phù hợp với những người ít dùng điện thoại để giải trí, chơi game. Một chiếc điện thoại nhỏ gọn, pin đủ dùng trong 1 ngày và rất mạnh mẽ, chụp hình và quay phim không có gì để chê",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52896734,TÙNG,Đã mua tại TGDD,"Sản phẩm chất lượng, nhân viên nhiệt tình",Đã dùng khoảng 2 tuần
iPhone 13 mini 128GB,r-52890112,NHƯ,Đã mua tại TGDD,👍👍👍👍👍,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52847911,NAM,Đã mua tại DMX,DV tốt,Đã dùng khoảng 2 tuần
iPhone 13 mini 128GB,r-52824881,THƯƠNG,Đã mua tại TGDD,Máy tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52792141,VINH,Đã mua tại TGDD,Nho gon dep,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52789328,ANH,Đã mua tại TGDD,Sản phẩm rất tốt. Bạn nhân viên bán hàng rất dễ thương.,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52773664,HÙNG,Đã mua tại DMX,Good,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52723149,Sang,Đã mua tại TGDD,Nhỏ gọn và lướt mượt mà; Nhân viên TGDĐ nhiệt tình.,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52681930,HOÀNG,Đã mua tại TGDD,Sản phẩm rất ok,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52665222,TRÍ,Đã mua tại TGDD,Đẹp,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52441432,BÙI THỊ KIM CHI,Đã mua tại TGDD,"Pin tốt. Kiểu dáng nhỏ gọn, đẹp",Đã dùng khoảng 3 tuần
iPhone 13 mini 128GB,r-52426116,NGUYEN,Đã mua tại TGDD,"Máy nhỏ ngọn, pin tốt",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52292857,OANH,Đã mua tại DMX,Rất hài lòng nhân viên tư vấn nhiệt tình b,Đã dùng khoảng 3 tuần
iPhone 13 mini 128GB,r-52112807,SƠN,Đã mua tại DMX,Rất tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52105691,MẪN,Đã mua tại TGDD,Máy sử dụng mượt,Đã dùng khoảng 4 tuần
iPhone 13 mini 128GB,r-51986133,COTRIHA,Đã mua tại TGDD,Rất đẹp và giá cả hợp lý. Đầy đủ phụ kiện theo máy.,Đã dùng khoảng 2 tuần
iPhone 13 mini 128GB,r-51976319,TRUNG,Đã mua tại DMX,Rất tot,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-51964305,PHƯƠNG,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-51699494,HOC,Đã mua tại TGDD,K mục đích chơi game thi máy khá ổn bin ok,Đã dùng khoảng 2 tuần
iPhone 13 mini 128GB,r-51676171,THIỆN,Đã mua tại TGDD,Rất vừa tay. Màn hình lớn hiển thị tốt. Trọng lượng nhẹ cầm nắm tốt. Pin khoẻ. Dùng sương sương được một ngày.,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-51666496,TÂM,Đã mua tại TGDD,Cửa hàng phục vụ nhiệt tình ! sẽ còn tiếp tục mua đồ tại đây.,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-51579329,Phạm Tấn Kiệt,Đã mua tại TGDD,"Pin rất cầm, mọi thứ đều ổn. Nhỏ gọn, tiện lợi!",Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-51308971,LÊ HỮU ĐỨC,Đã mua tại TGDD,"Pin ổn hơn ip12mini rất nhiều, nhu cầu lướt web fb zalo, ytb hơn 6 giờ, nhỏ gọn trên tay dễ thao tác rất thích, pin ngang hoặc hơn so với android pin 4k! Ai thích màn nhỏ thì mua nhé, còn chuyên chơi game thì tìm máy chuyên game sẽ tốt hơn",Đã dùng khoảng 3 ngày
iPhone 13 mini 128GB,r-50923264,Nam,Đã mua tại TGDD,"ok,pin trâu.",Đã dùng khoảng 2 tuần
iPhone 13 mini 128GB,r-50732459,Lê Trung Hiêuq,Đã mua tại DMX,máy đẹp! nhân viên hỗ trợ nhiệt tình!,Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-50511553,Nguyễn Văn Vượng,Đã mua tại DMX,ko có gì phải chê trừ pin hơi yếu tý,Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-50125577,Nguyễn Ngọc Hùng,Đã mua tại DMX,Hàng chính hãng nên không có gì lo lắng trước từng dùng 12 mini nên chuyển qua con này thấy pin tốt hơn có điều tai thỏ kiểu này xấu hơn đời cũ một là để như cũ hai là bỏ chứ thay đổi kiểu này xấu hơn,Đã dùng khoảng 7 ngày
iPhone 13 mini 128GB,r-53606274,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ĐẦU TƯ HOÀNG ANH NGUYỄN,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52956648,TÂM,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52737779,HIẾU,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-51892267,C NG,Đã mua tại DMX,,Đã dùng khoảng 2 tuần
iPhone 13 mini 128GB,r-51882788,THIỆN,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-51014708,Tran Le Huy Dung,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-50743202,Chị Lan,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-50733004,Hang,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-50727288,B,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-53573866,Lương Văn Khanh,Đã mua tại TGDD,"Nhỏ gọn, mạnh mẽ",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53501272,Bùi Quang Đức,Đã mua tại DMX,Tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53451354,Anh Tùng,Đã mua tại TGDD,"Lần đầu trong đời sử dụng iOS nên còn khá lúng túng... Nhưng chất lượng thì tuyệt vời.... nhỏ gọn dễ thương, chủ yếu nghe gọi và dùng mobile banking.",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53361375,NGUYỄN NGỌC TẤN,Đã mua tại TGDD,Mọi thứ ok,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53350434,PHONG,Đã mua tại TGDD,"Máy còn mới, sài ổn định. Về lâu dài thì cần trải nghiệm thêm",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-53294773,QUANG,Đã mua tại DMX,"Tốt, nhìn gọn và đẹp",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52906568,YẾN,Đã mua tại TGDD,"Mình mới mua đc hơn 2 tuaqnf , thấy máy dùng ok , vẫn chưa có sự thây dổi khác",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52863572,LIEN,Đã mua tại TGDD,Điện thoại phù hợp với nhu cầu,Đã dùng khoảng 2 tuần
iPhone 13 mini 128GB,r-52843252,PHƯƠNG,Đã mua tại TGDD,Sản phẩn tốt,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52721003,DƯƠNG,Đã mua tại DMX,Ok,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52446138,TUẤN,Đã mua tại TGDD,"Nếu như nghe gọi, xem phim thì vừa. Nhắn tin thì bàn phím nhỏ quá, dễ bấm lộn mặc dù đã chỉnh lớn nhất. Sản phẩm phù hợp với bản tay cô tấm, nhưng rất tiện lợi khi mặc quần jean.",Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52253734,TRƯỜNG,Đã mua tại TGDD,Bán hàng có thái độ niềm nở phục vụ khách nhiệt tình,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52180131,THẢO,Đã mua tại TGDD,Khá ổn,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52080806,SƠN,Đã mua tại DMX,Ok,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-51667967,MAI,Đã mua tại TGDD,Mỗi thứ đều tốt nhưng pin yếu ko đủ sài trong 1 ngày huhu,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-51270335,Nguyen Uyen,Đã mua tại TGDD,"Mình muốn bán lại 13 mini 128 còn bảo hành 7 tháng hoặc đổi sang mini hồng , máy mình màu xanh Blue",Đã dùng khoảng 4 tháng
iPhone 13 mini 128GB,r-50789647,Mỹ Hoa,Đã mua tại DMX,"Với tiêu chí tìm kiếm 1 chiếc điện thoại nhỏ gọn, cấu hình khoẻ thì mình nghĩ Ip13 mini đáp ứng đủ. Tuy nhiên, nếu chơi game thì màn hình & pin là 1 điểm trừ. Ngoài ra không biết do IOS hay do máy mà rất nhiều lần gặp tình trạng đứng màn hình (đặc biệt ứng dụng Facebook) mỗi khi click vào xem ảnh. Mình dùng từ cuối tháng 10/2021 đến hiện tại là 4.5 tháng, pin cắm qua đêm, 6h sáng 100% xài tác vụ bình thường thì tối về xài tới 10h đêm là vừa cắm sạc, có xem phim/chơi game thì tầm 5-6h chiều là phải cắm sạc rồi.",Đã dùng khoảng 4 tháng
iPhone 13 mini 128GB,r-53585274,Dương Đắc Diệm,Đã mua tại DMX,,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52838328,LOAN,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
iPhone 13 mini 128GB,r-52804696,NAM,Đã mua tại TGDD,Vào mạng hơi chậm !,Đã dùng khoảng 2 tuần
iPhone 13 mini 128GB,r-51930397,Bảo,Đã mua tại TGDD,Thật sự các mẫu ip từ 12 về sau Lớp sơn nó quá kém chất lượng Mình đã đổi đt 2 lần rồi mà vẫn bị tróc sơn camera dù chả làm rơi hay mạnh tay gì…,Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-50732052,Doanh Nghiệp Tn Tư Vấn Xây Dựng Trung Hiếu,Đã mua tại DMX,,Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-53088489,Trần Thị Thanh Tâm,Đã mua tại TGDD,Máy tụt vãi ...còn bị nóng máy nữa 😒,Đã dùng khoảng 11 tháng
iPhone 13 mini 128GB,r-50463175,Thắm,Đã mua tại TGDD,"Bỏ ra 22tr mua mà lướt fb đứng hoài , k thì văng luôn, có khi phần trên đó k bấm được trong khi mạng vẫn mạnh",Đã dùng khoảng 1 tháng
iPhone 13 mini 128GB,r-52505158,Huỳnh Thanh Trương,Đã mua tại DMX,"Máy lỗi khâu bảo hành của shop rất tệ. Hành khách hàng rất nhìu giữ máy hơn cả tháng mà ko giải quyết được vấn đề gì cả. Tư vấn đổi máy mới bù tiền rồi gửi về máy trả bảo hành, máy hở lệch màn hình. Gọi phản ánh thì bảo phải chờ đợi tiếp. Dưới đây là máy trả bảo hành như vậy nè ace xem chấp nhận đc ko trong khi đó bảo với mình là đổi máy mới nguyên siêu bù tiền.",Đã dùng khoảng 8 tháng
iPhone 13 mini 128GB,r-53236810,NGUYỄN,Đã mua tại TGDD,,Đã dùng khoảng 1 tuần
Xiaomi 12T Pro 5G,r-53593067,Trần Lợi,Đã mua tại DMX,"Sản phẩm rất tốt, sài mượt, mát mẻ nhưng ít người biết tới, Pin trâu, sạc nhanh chỉ 20-25p là đầy",Đã dùng khoảng 2 tuần
Xiaomi 12T Pro 5G,r-53558332,Thanh,Đã mua tại TGDD,Good,Đã dùng khoảng 1 tuần
Xiaomi 12T Pro 5G,r-53511499,Nghĩa,Đã mua tại TGDD,"Máy chuẩn, ngon lành, mượt mà mọi thứ rất ok. Hôm đó mua ngay ngày TGDD sale giá rất hợp lý 1/1/2023 hì",Đã dùng khoảng 1 tuần
Xiaomi 12T Pro 5G,r-53388167,THÔng,Đã mua tại TGDD,Good,Đã dùng khoảng 1 tuần
Xiaomi 12T Pro 5G,r-53153334,TOÀN,Đã mua tại DMX,Máy rất tốt nhanh và mạnh,Đã dùng khoảng 1 tuần
Xiaomi 12T Pro 5G,r-53089453,TRANGNGUYEN,Đã mua tại TGDD,Máy tốt ' phục vụ tốt !,Đã dùng khoảng 3 tuần
Xiaomi 12T Pro 5G,r-53078459,Võ Ngọc,Đã mua tại TGDD,"Máy dùng ok, nhân viên hỗ trợ nhiệt tình, lần đầu tiên thấy quảng cáo là có thật, mình đã đo thời gian sạc, đúng như tin của hãng đưa ra, mình mất từ 22-23 phút để sạc từ 1% lên 100%. Quá đỉnh luôn xiaomi ơi. À, hiện tại về trải nghiệm thì 17 triệu đã có chip mạnh nhất của Android rồi, chip ngày càng mạnh theo thời gian nên khoảng cách từ sự mượt mà giữa Android so với apple đã rút ngắn lại, và k còn giật lag như mấy năm trc. Nên mấy bạn nào chơi game cân nhắc bỏ ra số tiền 17 triệu để có sự trải nghiệm mượt mà, pin trâu, sạc nhanh so với 17 triệu đi mua đt iPhone cũ hoặc bỏ ra 1 số tiền lớn gấp đôi để sở hữu đc iphone new nhưng k có sự khác biệt bao nhiêu. Và đt này có chỉ số kháng nước thấp nên mấy bạn xài kĩ, cẩn thận 1 chút nhé.",Đã dùng khoảng 1 ngày
