Id_comment,Name_phone,Name_comment,Buy_place_comment,Content_comment,Used_comment,label
r-53568672,Samsung Galaxy S22+ 5G,Bùi Phước Đức,Đã mua tại TGDD,Tuyệt vời. Mọi thử ổn và đáng tin cậy,Đã dùng khoảng 1 tuần,1
r-53537117,Samsung Galaxy S22+ 5G,Nguyễn Quang Dinh,Đã mua tại TGDD,Sản phẩm tốt. Nhân viên hỗ trợ vui vẻ nhiệt tình,Đã dùng khoảng 1 tuần,1
r-53256934,Samsung Galaxy S22+ 5G,Phạm Văn Dũng,Đã mua tại TGDD,Mua được mấy tháng thấy rất hài lòng... thêm nữa nhân viên tư vấn rất nhiệt tình nữa.,Đã dùng khoảng 2 tháng,1
r-53124609,Samsung Galaxy S22+ 5G,HƯỞNG,Đã mua tại DMX,"Nhân viên nhiệt tình , máy đẹp pin tốt",Đã dùng khoảng 1 tuần,1
r-53070596,Samsung Galaxy S22+ 5G,Lê Thị Châm,Đã mua tại TGDD,Sản phẩm tốt,Đã dùng khoảng 1 tuần,1
r-53019070,Samsung Galaxy S22+ 5G,HUẾ,Đã mua tại DMX,Sản phẩm tốt,Đã dùng khoảng 1 tuần,1
r-52934477,Samsung Galaxy S22+ 5G,THỦY,Đã mua tại TGDD,rất tốt,Đã dùng khoảng 1 tuần,1
r-52924696,Samsung Galaxy S22+ 5G,A Tươi,Đã mua tại TGDD,Ok máy mượt. Pin đủ dùng. Camera chụp ảnh đẹp lung linh luôn 👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦👨‍👩‍👧‍👦,Đã dùng khoảng 4 tuần,1
r-52505468,Samsung Galaxy S22+ 5G,QUÂN,Đã mua tại TGDD,SAMFAN 7 năm,Đã dùng khoảng 1 tuần,2
r-52463237,Samsung Galaxy S22+ 5G,Hùng,Đã mua tại TGDD,"Hài lòng về sản phẩm, nhân viên rất nhiệt tình, chu đáo...",Đã dùng khoảng 1 ngày,1
r-52322205,Samsung Galaxy S22+ 5G,TÙNG,Đã mua tại TGDD,Sản phẩm tốt,Đã dùng khoảng 1 tháng,1
r-52251143,Samsung Galaxy S22+ 5G,Hoàng,Đã mua tại DMX,"Máy xài ổn,2-3 ngày đầu hay gặp hiện tượng màn hình bị nhiễu nhưng dùng một thời gian thì không còn gặp nữa,măt lưng nhám sờ thích cực 10đ.",Đã dùng khoảng 1 tháng,1
r-52115877,Samsung Galaxy S22+ 5G,MINH,Đã mua tại TGDD,"Tuyệt vời, cảm ơn Thế giới di động rất nhiều",Đã dùng khoảng 1 tuần,1
r-52021825,Samsung Galaxy S22+ 5G,TÙNG,Đã mua tại DMX,ok,Đã dùng khoảng 2 tuần,1
r-51632577,Samsung Galaxy S22+ 5G,Y. Xuân,Đã mua tại TGDD,"S22 plus này xài tốt mượt, thiết kế nhìn sang xịn , pin cũng ổn áp,nên mua nha",Đã dùng khoảng 4 tuần,1
r-51493368,Samsung Galaxy S22+ 5G,Tuấn Hoàng,Đã mua tại TGDD,"Pin rất tốt, mọi người tải thêm Good Guardians trên Galaxy store về dùng bổ trợ, mượt càng thêm mượt.",Đã dùng khoảng 1 tuần,1
r-51293863,Samsung Galaxy S22+ 5G,Văn Nghĩa,Đã mua tại TGDD,Mình mới mua S22 plus Sản phảm mược pin thấy hơi nhanh xuống pin chất mới nên chưa ổn định để xem hết tuần xem sao..nhân viên nhiệt tình,Đã dùng khoảng 1 ngày,1
r-50930639,Samsung Galaxy S22+ 5G,Nguyen Yen,Đã mua tại TGDD,"Tuyệt vời, Máy mượt mà, Pin rất tốt.",Đã dùng khoảng 2 tuần,1
r-50880237,Samsung Galaxy S22+ 5G,Nguyễn Thanh Hải,Đã mua tại DMX,"Máy mượt mà.cầm chắc chắn. Pin mới xài thì tụt nhanh, nhưng sau vài ngày máy đã ổn định thì pin khá khỏe",Đã dùng khoảng 5 ngày,1
r-53097997,Samsung Galaxy S22+ 5G,Truyền,Đã mua tại TGDD,Mọi thứ ok chỉ việc pin tuột nhanh .. sạt đầy 100% rút ra 3p còn 99😬😬😬,Đã dùng khoảng 1 tháng,0
r-52669291,Samsung Galaxy S22+ 5G,TUẤN,Đã mua tại TGDD,Pin hơi kém. Pin mà tốt chút nữa thì ok hơn,Đã dùng khoảng 1 tuần,0
r-52300487,Samsung Galaxy S22+ 5G,KHÁNH DUY,Đã mua tại TGDD,Làm thế nào để tăng giảm âm lượng mà không cần nhấn phím vậy ạ,Đã dùng khoảng 1 ngày,2
r-52289398,Samsung Galaxy S22+ 5G,HUNG,Đã mua tại TGDD,"Mọi thứ đều ổn, chỉ có pin là tụt nhanh, chờ các bản update mới",Đã dùng khoảng 1 tuần,2
r-52249079,Samsung Galaxy S22+ 5G,Hiếu,Đã mua tại DMX,"Bin mau hết, cảm ứng hok nhạy lắm",Đã dùng khoảng 1 tháng,0
r-52247183,Samsung Galaxy S22+ 5G,Nh T,Đã mua tại DMX,Chăm sóc khách hàng tốt,Đã dùng khoảng 1 tháng,1
r-52070722,Samsung Galaxy S22+ 5G,AN,Đã mua tại TGDD,Tốt ko nóng mấy,Đã dùng khoảng 1 tuần,1
r-51867655,Samsung Galaxy S22+ 5G,85681 - Phạm Minh Luân,Đã mua tại DMX,máy chụp hình quá đẹp,Đã dùng khoảng 1 tuần,1
r-52446218,Samsung Galaxy S22+ 5G,MẠNH,Đã mua tại DMX,Cũng dùng đc :))),Đã dùng khoảng 2 tuần,1
r-52820644,Samsung Galaxy S22+ 5G,Nguyễn An,Đã mua tại DMX,"Cho em hỏi, em xài mới đc 1 tuần, nhưng mà em chỉ vừa nghe nhạc lướt fb thôi, máy đã nóng lên, k biết là do máy bị lỗi hay s ạ?",Đã dùng khoảng 4 ngày,0
r-52262040,Samsung Galaxy S22+ 5G,Hằng,Đã mua tại DMX,Mình mới mua samsung galaxy s22 nhưng loa của máy này thỉnh thoảng lúc gọi đầu bên kia k nghe đc gì. Rất khó chịu khi có những cuộc gọi quan trọng bị gián đoạn vì phía bên kia k nghe thấy mình nói gì,Đã dùng khoảng 1 tháng,0
r-52248668,Samsung Galaxy S22+ 5G,Hà,Đã mua tại DMX,T,Đã dùng khoảng 1 tháng,2
r-51483417,Samsung Galaxy S22+ 5G,Nông Đức Chính,Đã mua tại TGDD,mình thấy nó lì lì kiểu gì ấy!,Đã dùng khoảng 2 tháng,2
r-53166373,Samsung Galaxy S22+ 5G,Thanh Tuyền,Đã mua tại TGDD,Tôi đã hối hận khi bỏ ra hơn 20tr để mua S22 plus. Tuột pin rất nhanh dù chỉ để làm vc vp bthuong. Hầu như ngày nào cũg phải sạc pin. Mua lúc tháng 8.22,Đã dùng khoảng 4 tháng,0
r-53118200,Samsung Galaxy S22+ 5G,Anh Phạm Văn Đức,Đã mua tại TGDD,Lần cuối mua samsung không xứng với số tiền bỏ ra,Đã dùng khoảng 1 tuần,0
r-52306139,Samsung Galaxy S22+ 5G,Hồ Hữu Hậu,Đã mua tại TGDD,"Máy tụt pin kinh khủng, không xài gì nhiều mà sạc đầy để nghe gọi đến 5g chiều còn 28% pin. Lướt web nữa thì từ sáng đến trưa là sạch pin",Đã dùng khoảng 4 ngày,0
r-51999141,Samsung Galaxy S22+ 5G,TRẦN THẢO NGỌC,Đã mua tại TGDD,Máy quá nóng. Chắc máy có thù với shopee. Lướt 15 20p là nóng ran ko dám dùng phải tắt nghỉ đợi nguội. Trong khi Shopee có phải ứng dụng nặng hay game gì đâu. Ko hiểu nổi,Đã dùng khoảng 1 tuần,0
r-53399607,Samsung Galaxy S22+ 5G,DANH,Đã mua tại DMX,Đt gì mà cảm ứng cứ đơ đơ máy thì lướt FB tầm 20p là nóng rang. Lỗi từ đâu ko bít chứ bỏ gần 22tr râu cái đt xài rất ko hài lòng,Đã dùng khoảng 1 tuần,0
r-52400770,Samsung Galaxy S22+ 5G,Hhhhh,Đã mua tại DMX,Không mua hàg ở tgdd nữa nhé máy mới có 2 tuần mới tinh màn hình không xước mà hơi vệt mờ tý mà kêu không đủ điều kiện nhập lại,Đã dùng khoảng 2 tuần,0
r-52349318,Samsung Galaxy S22+ 5G,TOẢN,Đã mua tại TGDD,Sử dụng sản phậm rất tệ,Đã dùng khoảng 1 tuần,0
r-51923174,Samsung Galaxy S22+ 5G,TÚ,Đã mua tại DMX,"Tôi khuyên anh em , tốt nhất đừng nên mua , rất chi là phí tiền",Đã dùng khoảng 2 tuần,0
r-51688445,Samsung Galaxy S22+ 5G,Hung,Đã mua tại TGDD,Mới mua đc 2 ngày máy nóng mạng yếu,Đã dùng khoảng 2 ngày,0
r-53656694,iPhone 13 128GB,Hạnh Nguyên,Đã mua tại TGDD,Tải tài nguyên liên quân mái nóng nha k biết có ai như mình k,Đã dùng khoảng 1 ngày,0
r-53651982,iPhone 13 128GB,Hoàng Seo Mùa,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần,1
r-53649060,iPhone 13 128GB,QUAN,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần,1
r-53613000,iPhone 13 128GB,Lan Anh,Đã mua tại TGDD,Thích,Đã dùng khoảng 4 tuần,1
r-53596332,iPhone 13 128GB,NGUYỄN THỊ NGA,Đã mua tại TGDD,Rất ok,Đã dùng khoảng 1 tuần,1
r-53586621,iPhone 13 128GB,Cao Trường Vũ,Đã mua tại TGDD,"ĐT đẹp, nữ xài rất hợp",Đã dùng khoảng 1 tuần,1
r-53567736,iPhone 13 128GB,HUỲNH VĂN NAM,Đã mua tại DMX,Ok,Đã dùng khoảng 1 tuần,1
r-53479816,iPhone 13 128GB,Trần Ái Như,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần,1
r-53335211,iPhone 13 128GB,KHANH,Đã mua tại TGDD,"Nhân viên lịch sự, máy tốt rất hài lòng.",Đã dùng khoảng 1 tuần,1
r-53326595,iPhone 13 128GB,CHUNG,Đã mua tại TGDD,tốt,Đã dùng khoảng 2 tuần,1
r-53293933,iPhone 13 128GB,LOAN,Đã mua tại DMX,Dt OK Sài mượt,Đã dùng khoảng 1 tuần,1
r-53282710,iPhone 13 128GB,LY,Đã mua tại DMX,Sản phẩm rất tốt,Đã dùng khoảng 1 tuần,1
r-53230254,iPhone 13 128GB,Ngô Hoàng Đầy,Đã mua tại DMX,Iphone quá ok,Đã dùng khoảng 9 tháng,1
r-53213105,iPhone 13 128GB,NAM,Đã mua tại DMX,Sp tốt,Đã dùng khoảng 1 tuần,1
r-53187767,iPhone 13 128GB,MINH,Đã mua tại TGDD,Cũng ok,Đã dùng khoảng 1 tuần,1
r-53034974,iPhone 13 128GB,THẮM,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần,1
r-53032103,iPhone 13 128GB,TÙNG,Đã mua tại DMX,"Máy đẹp, pin dùng lâu và rất mát máy.",Đã dùng khoảng 1 tuần,1
r-53009451,iPhone 13 128GB,Huy,Đã mua tại TGDD,Rất hài lòng,Đã dùng khoảng 1 tuần,1
r-52976922,iPhone 13 128GB,TRÂM,Đã mua tại TGDD,"Đánh giá sản phẩm tốt, nhân viên tư vấn dễ thương nhiệt tình",Đã dùng khoảng 1 tuần,1
r-52937177,iPhone 13 128GB,PHƯƠNG,Đã mua tại TGDD,"Máy dùng ổn, mượt mà, pin khá lâu, cũng được taam 1 ngày nếu dùng nhiều. Mình mới chuyển từ androi sang ios nên chưa quen tay lắm. Đánh giá máy 10 điểm thì đánh giá nhân viên 10+ luôn, rất ưng Tgdd.",Đã dùng khoảng 1 tuần,1
r-52904966,iPhone 13 128GB,NGUYEN,Đã mua tại TGDD,"Mới mua, cũng còn mới, đẹp, chưa thấy lỗi lầm gì.",Đã dùng khoảng 1 tuần,1
r-52808613,iPhone 13 128GB,Văn Thắng,Đã mua tại DMX,"Sản phầm tốt, dịch vụ và nhân viên đều nhiệt tình",Đã dùng khoảng 1 tuần,1
r-52765008,iPhone 13 128GB,HUỆ,Đã mua tại DMX,Oki nháaaaaaaa,Đã dùng khoảng 1 tuần,1
r-52753774,iPhone 13 128GB,Thach Trang,Đã mua tại TGDD,Rất tốt,Đã dùng khoảng 8 tháng,1
r-52703548,iPhone 13 128GB,CONSULTING,Đã mua tại TGDD,Oki,Đã dùng khoảng 1 tuần,1
r-52699759,iPhone 13 128GB,TIÊN,Đã mua tại TGDD,Sài êm mượt sạc 100% sài nguyên ngày đến 10h đêm vẫn còn 30% pin,Đã dùng khoảng 1 tuần,1
r-52698194,iPhone 13 128GB,QU NG,Đã mua tại DMX,Rất tốt,Đã dùng khoảng 1 tuần,1
r-52680272,iPhone 13 128GB,Lý Thành Duy,Đã mua tại TGDD,"Máy đẹp, cấu hình mạnh, sạc nhanh. Còn pin thì thấy cũng ổn.",Đã dùng khoảng 1 ngày,1
r-52653996,iPhone 13 128GB,NHẬT,Đã mua tại TGDD,máy nét nẹt,Đã dùng khoảng 1 tuần,1
r-52653785,iPhone 13 128GB,TRƯỞNG,Đã mua tại DMX,Sản phẩm tốt 5 sao Nhân viên điện máy xanh tại đây tư vấn rất tốt 6 sao,Đã dùng khoảng 1 tuần,1
r-52653784,iPhone 13 128GB,PHƯƠNG,Đã mua tại DMX,Rất tốt,Đã dùng khoảng 2 tuần,1
r-52653778,iPhone 13 128GB,LONG,Đã mua tại DMX,Rất tốt,Đã dùng khoảng 1 tuần,1
r-52632511,iPhone 13 128GB,KHÁNH,Đã mua tại TGDD,Máy dùng rất tốt,Đã dùng khoảng 2 tuần,1
r-52544345,iPhone 13 128GB,ANH,Đã mua tại TGDD,Ổn,Đã dùng khoảng 1 tuần,1
r-52489796,iPhone 13 128GB,NGHĨA,Đã mua tại DMX,Máy dùng ok,Đã dùng khoảng 2 tuần,1
r-52470884,iPhone 13 128GB,QUANG,Đã mua tại TGDD,Good,Đã dùng khoảng 4 tuần,1
r-52438763,iPhone 13 128GB,CHƠN,Đã mua tại TGDD,Dùng êm lướt sóng rất mượt,Đã dùng khoảng 10 tháng,1
r-52432433,iPhone 13 128GB,ĐỆ,Đã mua tại DMX,Tốt,Đã dùng khoảng 1 tuần,1
r-52425807,iPhone 13 128GB,HẰNG,Đã mua tại TGDD,Sản phẩm tốt,Đã dùng khoảng 1 tuần,1
r-52408367,iPhone 13 128GB,HIẾU,Đã mua tại TGDD,Nhân viên rất nhiệt tình,Đã dùng khoảng 2 tuần,1
r-52403966,iPhone 13 128GB,CƯỜNG,Đã mua tại TGDD,👍,Đã dùng khoảng 1 tuần,1
r-52372494,iPhone 13 128GB,Nguyễn Quyết Thắng,Đã mua tại TGDD,Sài 9 tháng pin còn 98% . Như vậy có ổn ko hay là lỗi máy vậy ad?,Đã dùng khoảng 9 tháng,2
r-52369669,iPhone 13 128GB,DỪA,Đã mua tại DMX,Tốt,Đã dùng khoảng 2 tuần,1
r-52340716,iPhone 13 128GB,PHƯƠNG,Đã mua tại DMX,Tốt lắm,Đã dùng khoảng 2 tuần,1
r-52339954,iPhone 13 128GB,HÙNG,Đã mua tại DMX,Máy đẹp. Pin trâu....,Đã dùng khoảng 1 tuần,1
r-52339483,iPhone 13 128GB,DƯƠNG,Đã mua tại DMX,tất cả hoàn hảo nhưng chả thấy tặng kèm cái j cả. 1 cái ốp lưng cũng kh có,Đã dùng khoảng 1 tuần,2
r-52316402,iPhone 13 128GB,CƯỜNG,Đã mua tại TGDD,😊,Đã dùng khoảng 1 tuần,2
r-52267159,iPhone 13 128GB,NAM,Đã mua tại TGDD,dich vụ tốt .máy đẹp,Đã dùng khoảng 1 tuần,1
r-52266933,iPhone 13 128GB,PHIÊN,Đã mua tại TGDD,Mượt,Đã dùng khoảng 1 tuần,1
r-52260574,iPhone 13 128GB,HIỀN,Đã mua tại TGDD,tuyệt vời,Đã dùng khoảng 1 tuần,1
r-52238182,iPhone 13 128GB,TUYẾN,Đã mua tại TGDD,Rất hài lòng,Đã dùng khoảng 1 tháng,1
r-52222078,iPhone 13 128GB,Hương Triệu,Đã mua tại DMX,Trên cả tuyệt vời mỗi tội vừa trả góp tất toán hợp đồng xong ra cửa rơi mất 😔,Đã dùng khoảng 1 tháng,2
r-52186687,iPhone 13 128GB,MINH,Đã mua tại TGDD,"Ngon nhaaa, mỗi tội sạc nhanh vẫn nóng như các máy khác thoii =))",Đã dùng khoảng 1 tuần,1
r-52167637,iPhone 13 128GB,NHÂN,Đã mua tại TGDD,Nhân viên tư vấn và siêu thị làm tôi rất hài lòng,Đã dùng khoảng 1 tuần,1
r-52159146,iPhone 13 128GB,LINH,Đã mua tại TGDD,"Sản phẩm đẹp, chạy mượt, giá hợp lý",Đã dùng khoảng 9 tháng,1
r-52112857,iPhone 13 128GB,ĐIỀN,Đã mua tại TGDD,Nhân viên tư vấn nhiệt tình Sản phẩm chất lượng,Đã dùng khoảng 1 tuần,1
r-52073033,iPhone 13 128GB,LIÊN,Đã mua tại DMX,Tốt,Đã dùng khoảng 1 tuần,1
r-51968541,iPhone 13 128GB,Vũ Văn Hùng,Đã mua tại TGDD,Máy đẹp ổn mua cho mẹ khen,Đã dùng khoảng 1 ngày,1
r-51958618,iPhone 13 128GB,PHONG,Đã mua tại DMX,Máy rất mới rất hài lòng,Đã dùng khoảng 1 tuần,1
r-51957950,iPhone 13 128GB,THẮNG,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần,1
r-51923777,iPhone 13 128GB,DŨNG,Đã mua tại TGDD,Sản phẩm chất lượng,Đã dùng khoảng 1 tuần,1
r-51892960,iPhone 13 128GB,VŨ,Đã mua tại TGDD,Nhân viên tư vấn rất tốt,Đã dùng khoảng 1 tuần,1
r-51831331,iPhone 13 128GB,Trần Khánh,Đã mua tại TGDD,khá tốt,Đã dùng khoảng 1 tuần,1
r-51687537,iPhone 13 128GB,HƯƠNG,Đã mua tại TGDD,màu hồng siêu xinh lun ý ^^,Đã dùng khoảng 1 tuần,1
r-51686008,iPhone 13 128GB,Cuong Vu,Đã mua tại TGDD,"Sản phẩm tốt. Nhân viên nhiệt tình, chu đáo.",Đã dùng khoảng 1 tuần,1
r-51685648,iPhone 13 128GB,HẠNH,Đã mua tại DMX,Điện thoại mới 100% chưa xảy ra vấn đề gì nên tạm thời dùng tốt chưa có gì để nói thêm :))),Đã dùng khoảng 1 tuần,1
r-51676961,iPhone 13 128GB,HIẾU,Đã mua tại TGDD,Tốt,Đã dùng khoảng 1 tuần,1
r-51676673,iPhone 13 128GB,VĂN CƯỜNG,Đã mua tại DMX,"Tạm thời thấy khá ok, mong tgdd luôn nâng tầm để kh có những trải nghiệm tốt hơn nữa!",Đã dùng khoảng 1 tuần,1
r-51676468,iPhone 13 128GB,PHƯƠNG,Đã mua tại DMX,Mlem,Đã dùng khoảng 1 tuần,2
r-51668356,iPhone 13 128GB,THƯ,Đã mua tại TGDD,"Máy mượt, pin trâu, nhân viên nhiệt tình, sẽ tiếp tục ủng hộ!",Đã dùng khoảng 1 tuần,1
r-51667151,iPhone 13 128GB,ANH,Đã mua tại DMX,Hiện tại đang trải nghiệm sảm phẩm,Đã dùng khoảng 1 tuần,2
r-51666998,iPhone 13 128GB,LÂM,Đã mua tại TGDD,Ok,Đã dùng khoảng 1 tuần,1
r-51605901,iPhone 13 128GB,Danh Nhị,Đã mua tại TGDD,Thật sứng đáng đồng tiền bỏ ra mua con này sài quá ok với lại nhân viên nhiệt tình và thân thiện cho 10 sao luôn 😂😂,Đã dùng khoảng 1 tháng,1
r-51602135,iPhone 13 128GB,Lan,Đã mua tại TGDD,"Tggd o 1077 hậu Giang quận 6 may a c o6 đây u phục vụ khách hàng rất nhiệt tình, cảm ơn a nhật rất nhìu ạ",Đã dùng khoảng 1 ngày,1
r-51412894,iPhone 13 128GB,Nguyễn Trường Giang,Đã mua tại TGDD,phục vụ rất tốt nhân viên tgdd và điện máy xanh lúc nào cũng luôn chuyên nghiệp,Đã dùng khoảng 1 ngày,1
r-51384323,iPhone 13 128GB,Trần Thái Sơn,Đã mua tại DMX,Từ lúc mua đt tới giờ chưa thấy có vấn đề nào cả 👍🏻,Đã dùng khoảng 3 tháng,1
r-51358976,iPhone 13 128GB,Nguyễn Xuân Lộc,Đã mua tại TGDD,Sản phẩm tốt,Đã dùng khoảng 4 tháng,1
r-51323704,iPhone 13 128GB,Nguyên,Đã mua tại TGDD,"Phải nói là máy quá tốt, pin trâu hơn dòng iphone trước. Ai không thích máy to, nặng như bản Pro max thì nên chọn mẫu này, thích nhất cách thiết kế Camera là điểm nhấn của máy. Nhân viên Tgdđ Phường 1, Tp Trà Vinh rất thân thiện",Đã dùng khoảng 6 tháng,1
r-51305037,iPhone 13 128GB,Nguyen Van Ut,Đã mua tại TGDD,minh mua ip13 mau xanh duong dc 8 ngay minh muon doi mau den ip13,Đã dùng khoảng 1 tuần,2
r-51129852,iPhone 13 128GB,Lưu Nhật Minh,Đã mua tại TGDD,"hài lòng , nv nhiệt tình, máy tốt, máy hồng, nguyên seal ko có gì để chê cả. nhân viên cửa hàng 26 phan đăng lưu bình thạnh phục vụ rất tốt, nhanh chóng , rất nhiệt tình, hi vọng máy bền, dùng ổn.",Đã dùng khoảng 1 ngày,1
r-50908140,iPhone 13 128GB,Nguyễn Quốc Cường,Đã mua tại TGDD,"Sản phẩm của TGDD tôi rất hài lòng nha, mua máy từ 28/10 lúc máy vừa bán xài đến nay đã gần 5 tháng mà máy vẫn 100% pin tất cả đều mượt ủng hộ TGDD",Đã dùng khoảng 4 tháng,1
r-50834284,iPhone 13 128GB,Vương Đình Dương,Đã mua tại TGDD,"Mới mua lúc sáng nhân viên tư vấn tận tình,chu đáo.",Đã dùng khoảng 1 ngày,1
r-50756645,iPhone 13 128GB,Trần Minh Nhật,Đã mua tại DMX,"Quá ổn, đẹp, có camera chéo nổi bật.",Đã dùng khoảng 1 tuần,1
r-50749738,iPhone 13 128GB,Phạm Thanh Nhân,Đã mua tại TGDD,- nhân viên phục vụ rất tốt.,Đã dùng khoảng 1 tuần,1
r-50734672,iPhone 13 128GB,Đặng Minh Quang,Đã mua tại DMX,Dùng đáng giá tiền luôn nhé ae 👌,Đã dùng khoảng 1 tháng,1
r-50734077,iPhone 13 128GB,Trần Văn Đôn,Đã mua tại DMX,Mình dùng và và trải nghiệm hiệu năng rất tốt. Có điều màn hình do iphone bảo vệ mắt người dùng lên ko xuất sắc như đời iphon6s (hơi ngả vàng) dùng lâu cũng quen. Cần nắm thao tacx tốt,Đã dùng khoảng 1 tháng,1
r-50733177,iPhone 13 128GB,Lê Thị Mận,Đã mua tại DMX,Ok nhé,Đã dùng khoảng 1 tháng,1
r-50732935,iPhone 13 128GB,Tuấn Khanh,Đã mua tại DMX,"Nhân viên tư vấn nhiệt tình, vui vẻ, sản phẩm rất ưng ý",Đã dùng khoảng 1 tháng,1
r-50729184,iPhone 13 128GB,Nguyễn Cao Minh Thư,Đã mua tại DMX,"Mình thấy dùng ổn, các tính năng oke, pin ổn, đáng mua, nhỏ gọn nữa, mình thấy dễ cầm lắm. Có điều mình cảm giác bàn phím k được nhạy.",Đã dùng khoảng 1 tháng,1
r-50728118,iPhone 13 128GB,Anh Tân,Đã mua tại DMX,Nhân viên chăm sắp tận tình quá.,Đã dùng khoảng 1 tháng,1
r-50727728,iPhone 13 128GB,Nguyễn Văn Phong,Đã mua tại DMX,"Âm thanh trong rỏ ,hình ảnh mượt,pín mạnh xứng tầm giá.",Đã dùng khoảng 1 tháng,1
r-50727381,iPhone 13 128GB,Quách Thành Đạt,Đã mua tại DMX,"Máy quốc dân thì thôi khỏi phải bàn, độ hoàn thiện chắc chắn hơn một hãng nào đó cùng tầm tiền.",Đã dùng khoảng 1 tháng,1
r-50727285,iPhone 13 128GB,Hoàng Văn Hiển,Đã mua tại DMX,Tốt lắm,Đã dùng khoảng 1 tháng,1
